scenario,model_family,model_type,term,coef,se,irr,ci_low,ci_high,p_value,n_rows,events
suppressed_equals_9,acs_component_family,GLM_negative_binomial_alpha1_robust,acs_pct_poverty_z,-0.020953737774641382,0.03649720291863551,0.9792642664657492,0.9116599178958996,1.0518818308804962,0.5658872744437486,3131,66304.0
suppressed_equals_9,acs_component_family,GLM_negative_binomial_alpha1_robust,acs_median_household_income_z,-0.22737945411763283,0.033031974757323626,0.7966184447831062,0.7466773427018403,0.8498998299216649,5.835173948954569e-12,3131,66304.0
suppressed_equals_9,acs_component_family,GLM_negative_binomial_alpha1_robust,acs_pct_high_school_grad_or_higher_z,-0.02631814194804804,0.03475650008643789,0.9740251620483826,0.9098815233050923,1.0426907152232183,0.44892108683596754,3131,66304.0
suppressed_equals_9,acs_component_family,GLM_negative_binomial_alpha1_robust,acs_pct_uninsured_z,0.12735617803535537,0.02728756611021341,1.1358215004138275,1.07666957355526,1.1982232176788679,3.053511722321882e-06,3131,66304.0
suppressed_equals_9,acs_component_family,GLM_negative_binomial_alpha1_robust,acs_pct_non_hispanic_black_z,-0.05788820687586473,0.01817247161787672,0.9437554469094604,0.9107323241957831,0.9779759869155631,0.0014450964053446184,3131,66304.0
suppressed_equals_9,acs_component_family,GLM_negative_binomial_alpha1_robust,acs_pct_hispanic_z,-0.00790089950736356,0.023969425725739388,0.9921302305600199,0.9465978110659261,1.039852810648983,0.7416840378644456,3131,66304.0
suppressed_equals_9,acs_component_family,GLM_negative_binomial_alpha1_robust,acs_pct_age_65_plus_z,0.2819603158118865,0.025947343516948596,1.3257261085785985,1.2599896700019986,1.3948921620636512,1.6621844621015785e-27,3131,66304.0
population_scaled_residual_allocation,rurality_only,GLM_negative_binomial_alpha1_robust,primary_rurality_metro_other,0.024094213272127386,0.02873803212309693,1.0243868241790937,0.9682815953826073,1.0837429633649924,0.40180126121481163,3131,57817.43527186942
population_scaled_residual_allocation,rurality_only,GLM_negative_binomial_alpha1_robust,primary_rurality_nonmetro_adjacent,0.035219105223623294,0.027072709352312145,1.035846643347873,0.9823148458030472,1.092295686173704,0.19328993423133878,3131,57817.43527186942
population_scaled_residual_allocation,rurality_only,GLM_negative_binomial_alpha1_robust,primary_rurality_nonmetro_nonadjacent,0.043851307318806106,0.028393394953863862,1.0448269852117482,0.9882695972062097,1.104621079220438,0.12248678610444488,3131,57817.43527186942
population_scaled_residual_allocation,rurality_only,GLM_negative_binomial_alpha1_robust,acs_pct_age_65_plus_z,0.05152803718739317,0.009548199617903515,1.052878705635884,1.0333578681750208,1.07276830507835,6.790672515240886e-08,3131,57817.43527186942
